Churn,customer_SeniorCitizen,customer_tenure,account_Charges_Monthly,account_Charges_Total,check_total,diff_total,account_Charges_day,churn_bin,customer_gender_Male,customer_Partner_Yes,customer_Dependents_Yes,phone_PhoneService_Yes,phone_MultipleLines_No phone service,phone_MultipleLines_Yes,internet_InternetService_Fiber optic,internet_InternetService_No,internet_OnlineSecurity_No internet service,internet_OnlineSecurity_Yes,internet_OnlineBackup_No internet service,internet_OnlineBackup_Yes,internet_DeviceProtection_No internet service,internet_DeviceProtection_Yes,internet_TechSupport_No internet service,internet_TechSupport_Yes,internet_StreamingTV_No internet service,internet_StreamingTV_Yes,internet_StreamingMovies_No internet service,internet_StreamingMovies_Yes,account_Contract_One year,account_Contract_Two year,account_PaperlessBilling_Yes,account_PaymentMethod_Credit Card Automatic,account_PaymentMethod_Electronic Check,account_PaymentMethod_Mailed Check
Yes,0,-0.7073594915983407,1.2127232002023045,-0.36407374593755326,-0.33597186211250296,-0.9174818772350162,1.2127232002023045,1.0,0,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,1,0,0,1,0,1,0
No,0,-0.5444780367182193,-0.8329489070021932,-0.6939474121132464,-0.6735416663778497,-0.6607778340622213,-0.8329489070021925,0.0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,1,0
Yes,0,-1.2367242199587352,-0.3626603559551803,-0.9596740712020441,-0.959070655112199,0.004420469115983737,-0.36266035595517987,1.0,1,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1
Yes,0,-1.1145631287986442,-0.4573827849646494,-0.8723493774526435,-0.8940251555134213,0.7559308563754751,-0.45738278496464907,1.0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0,1
Yes,0,-1.2774445836787656,-0.6169152969805971,-0.9870237414638002,-0.9862281447613832,-0.002276158097219693,-0.6169152969805968,1.0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
No,0,1.5729808767233588,1.6747027662484868,2.5588974300519247,2.603616639442847,-1.453956123981646,1.6747027662484864,0.0,0,1,0,1,0,1,1,0,0,1,0,1,0,1,0,1,0,1,0,1,0,1,1,1,0,0
Yes,0,-1.1552834925186746,0.5264010391336954,-0.8665218448060708,-0.8642623131987056,-0.050640687970355286,0.5264010391336956,1.0,1,1,0,1,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,1
Yes,1,0.14776814652229667,0.642726829145324,0.32655509464320887,0.33031396320735906,-0.09156452093993156,0.6427268291453239,1.0,1,1,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0
No,0,-1.1145631287986442,-1.4660935640654862,-0.9661196754929502,-0.9610357092412863,-0.1466256780262706,-1.4660935640654857,0.0,1,0,0,1,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,0,0,0,0,0
No,0,-0.9109613101984924,-1.4926823160681442,-0.9221924407706784,-0.918974719174867,-0.08337975434601613,-1.4926823160681437,0.0,1,0,0,1,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,0,1,0,0,1
Yes,1,-1.2367242199587352,-1.1420431490330922,-0.9726977237076422,-0.9797810008771864,0.2633567213598482,-1.1420431490330918,1.0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0
Yes,0,-0.748079855318371,0.2073360151017999,-0.603907617926238,-0.5676936945256638,-1.1927876626667113,0.2073360151018002,1.0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
No,0,1.4508197855632678,-1.4893587220678117,-0.399193459728073,-0.40757490189486417,0.3117212512329857,-1.4893587220678113,0.0,1,1,1,1,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,1,0,0,0,0
No,0,-1.2774445836787656,-1.505976692069473,-0.9988333246680291,-0.9980405487957844,-0.002276158097219693,-1.5059766920694726,0.0,0,1,1,1,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,0,0,0,1,0
No,0,1.125056875803025,1.722894879253304,2.1047913633652033,2.082700661155691,0.7938784105836277,1.722894879253303,0.0,1,0,0,1,0,1,1,0,0,1,0,1,0,1,0,1,0,1,0,1,1,0,1,1,0,0
No,0,-0.9109613101984924,-1.341458789053027,-0.8953283982294701,-0.8988825926864461,0.14504964059325495,-1.3414587890530265,0.0,1,1,1,1,0,1,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,0,1,0,0,1
Yes,0,-1.0738427650786138,-0.46402997296531395,-0.8802518649051929,-0.8720342126755454,-0.2515395043664561,-0.46402997296531373,1.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
Yes,0,1.0436161483629645,1.325725396213601,1.7384073221992402,1.6736602926672477,2.22844477358986,1.3257253962136013,1.0,1,0,0,1,0,1,1,0,0,0,0,0,0,1,0,1,0,1,0,1,1,0,1,0,1,0
No,0,-0.6666391278783103,-0.056889707924613786,-0.5363391428082109,-0.5611582336019576,0.8645650311674413,-0.05688970792461349,0.0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
No,0,-0.13727439951791576,-1.115454397030434,-0.5985215650256177,-0.6070830941469194,0.31618566937512066,-1.1154543970304336,0.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0
No,1,0.7992939660427822,1.3872118852197473,1.4745128040561453,1.43886944313113,1.245528712629684,1.3872118852197473,0.0,0,1,0,1,0,1,1,0,0,0,0,1,0,1,0,0,0,1,0,1,1,0,1,0,1,0
No,0,-1.1552834925186746,-0.8711702380060141,-0.9385051173836226,-0.9385369434262305,0.025998490136305813,-0.8711702380060137,0.0,1,1,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
No,0,-1.1145631287986442,-1.4993295040688086,-0.966781895111879,-0.9632436352290249,-0.09454079970135533,-1.4993295040688084,0.0,0,0,0,1,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,0,1,1,0,0
No,0,1.4508197855632678,-1.304899255049372,-0.20313230455057668,-0.2409206483403584,1.3043102181677964,-1.3048992550493717,0.0,0,0,0,1,0,1,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,1,0,0,0,0
No,0,0.7178532386027215,0.5895493251400082,0.8375679005832046,0.814909558996216,0.8028072468679045,0.5895493251400085,0.0,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,1,0,1,0,1,1,0,1,1,0,0
No,0,-1.0331224013585834,0.16412929309748078,-0.7795503348534322,-0.7911799630045596,0.41812321695388116,0.1641292930974809,0.0,1,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0
No,1,-0.6666391278783103,0.32200000811326246,-0.4505596281696441,-0.4806130935692553,1.041653617472151,0.3220000081132629,0.0,1,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
No,0,-0.46303730927815856,0.019552954083027783,-0.3785763555920922,-0.4006199350334877,0.7723003895633084,0.019552954083027724,0.0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
Yes,0,-1.2367242199587352,0.8388188751649267,-0.9235168800085358,-0.9271440453294996,0.14728184966432284,0.8388188751649269,1.0,1,1,1,1,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0
No,0,1.6137012404433893,-0.3693075439558449,0.6631392529573796,0.6991259201992065,-1.174929990098165,-0.36930754395584475,0.0,0,1,1,0,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0,1,0,1,0,1,0,0
Yes,0,0.5142514200025698,-1.4744025490663168,-0.5966452761053197,-0.6012541695392897,0.18299719480140977,-1.4744025490663164,1.0,1,0,0,1,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0
No,0,1.4915401492832983,1.1429277261953275,2.027907665607579,2.014409510354938,0.5036912313448142,1.1429277261953275,0.0,0,1,0,1,0,1,1,0,0,1,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0
Yes,0,-1.2774445836787656,0.3153528201125979,-0.9746402345898332,-0.9738416799701699,-0.002276158097219693,0.31535282011259824,1.0,1,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
Yes,0,-0.015113308357824713,0.641065032145158,0.22071032555110176,0.18105816643623313,1.370532420609475,0.6410650321451583,1.0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0
No,0,-0.2594354906780068,0.6792863631489789,-0.04296345271901694,-0.028429851280400282,-0.4576468085950556,0.6792863631489794,0.0,1,0,0,1,0,0,1,0,0,0,0,1,0,1,0,1,0,0,0,0,1,0,1,0,1,0
No,0,1.1657772395230555,-1.4694171580658184,-0.4546874637942998,-0.4530802565021556,-0.02534231849825291,-1.469417158065818,0.0,1,1,0,1,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,1,0,0
Yes,1,0.3920903288424788,0.31202922611226586,0.41829458585213425,0.36859939983474566,1.710572269102135,0.3120292261122659,1.0,0,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
No,0,0.6771328748826912,0.6560212051466532,0.7173088177857488,0.8217541295582055,-3.48154603020156,0.6560212051466535,0.0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0
No,0,0.18848851024232702,0.46989994112804756,0.30684302398643054,0.2824902863129422,0.8556361948831648,0.46989994112804795,0.0,0,0,0,1,0,1,0,0,0,1,0,1,0,1,0,1,0,1,0,0,0,0,1,1,0,0
Yes,0,-1.2774445836787656,0.14418772909548702,-0.9769138552814884,-0.9761158437375407,-0.002276158097219693,0.14418772909548694,1.0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
No,0,1.125056875803025,1.2093996062019723,1.6712141048652724,1.673351183028964,-0.026086388188614935,1.2093996062019727,0.0,1,1,0,1,0,1,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0,1,0,1,0,0
No,0,-1.2774445836787656,-0.5138838829702976,-0.9856551542513474,-0.9848592306489852,-0.002276158097219693,-0.5138838829702974,0.0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0
No,0,-1.1145631287986442,-1.4727407520661506,-0.9602259208844847,-0.961477294438834,0.06692232310588207,-1.4727407520661502,0.0,1,0,1,1,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,1,0,0,0,1
No,0,0.22920887396235737,0.895319973170575,0.528510004429171,0.5321183984866625,-0.08486789372672411,0.8953199731705747,0.0,1,1,0,1,0,1,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
No,0,-1.2367242199587352,0.19736523310080326,-0.9503809225497445,-0.9441892339548411,-0.18382916254406736,0.19736523310080367,0.0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
No,0,-1.2774445836787656,-1.4960059100684764,-0.9987008807442433,-0.9979080732365201,-0.002276158097219693,-1.496005910068476,0.0,1,0,0,1,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,0,0,0,0,0
No,1,0.880734693482843,-1.5225946620711341,-0.5522103396752026,-0.5547552482375159,0.11379871359830503,-1.522594662071134,0.0,0,1,0,1,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,1,1,0,0,1
No,0,0.758573602322752,0.6344178441444933,0.8940773080651221,0.8817434786450616,0.45532670147169213,0.6344178441444936,0.0,1,1,0,1,0,0,0,0,0,1,0,1,0,1,0,1,0,1,0,1,0,1,1,1,0,0
Yes,0,-1.2367242199587352,0.20567421810163386,-0.9465179747726602,-0.9439684413560673,-0.06105766363533859,0.20567421810163425,1.0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
No,0,-0.7073594915983407,-1.4943441130683104,-0.8729453751096794,-0.8754785772164175,0.11082243483688232,-1.4943441130683097,0.0,1,0,0,1,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,0,0,1
No,0,-0.21871512695797646,-1.5009913010689746,-0.7596837462855706,-0.7729424943458393,0.4731843740402199,-1.5009913010689742,0.0,0,0,0,1,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,1,1,0,0,1
Yes,0,-1.2774445836787656,0.7839795741594444,-0.9684153701719032,-0.9676153286847472,-0.002276158097219693,0.7839795741594446,1.0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,1,0
No,1,-0.3408762181180675,-0.3310862129520241,-0.4373373097783673,-0.4258565290733394,-0.3579414700873532,-0.33108621295202345,0.0,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
No,0,-0.9109613101984924,-1.4727407520661506,-0.9004054153079236,-0.9163252079895806,0.561728667192577,-1.4727407520661502,0.0,1,1,1,1,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,0,0,1
No,0,-1.0738427650786138,-1.502653098069141,-0.953162244949245,-0.9548314372157409,0.08105964722264462,-1.5026530980691402,0.0,1,1,1,1,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,0,0,0,0,1
No,0,1.5729808767233588,1.6364814352446657,2.602074149206077,2.5675612080630765,1.2165099947057918,1.6364814352446657,0.0,1,1,1,1,0,1,1,0,0,1,0,1,0,1,0,1,0,1,0,1,0,1,1,0,0,0
No,0,-1.2774445836787656,-1.4744025490663168,-0.9984139189093741,-0.997621042858114,-0.002276158097219693,-1.4744025490663164,0.0,0,0,0,1,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,0,0,0,0,1
No,0,1.369379058123207,-1.2982520670487077,-0.25048100730398015,-0.2576125688076618,0.2707974182634061,-1.2982520670487072,0.0,1,1,1,1,0,1,0,1,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,1,0,0
No,0,0.10704778280226633,-0.11837619693076015,-0.11510124320765212,-0.06075388774089276,-1.7999485299971512,-0.1183761969307599,0.0,1,0,0,1,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,1
Yes,0,-1.0738427650786138,0.6011819041411709,-0.8042290526521758,-0.7871173791871208,-0.5506555198895412,0.6011819041411709,1.0,1,1,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0
No,1,1.3286586944031769,1.5151702542325387,2.1916083554067582,2.1607508448222488,1.0900181473452832,1.5151702542325385,0.0,1,0,0,1,0,1,1,0,0,1,0,0,0,1,0,1,0,1,0,1,0,1,1,0,1,0
No,0,-0.7073594915983407,0.35191235411625243,-0.5153688548754681,-0.5075277113597882,-0.23591404086898304,0.3519123541162525,0.0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
No,1,1.1657772395230555,0.6909189421501416,1.3111211500791322,1.297805051774514,0.49178611629911656,0.6909189421501418,0.0,1,1,0,1,0,1,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0
No,0,-0.4223169455581282,-0.45405919096431707,-0.4631197269419921,-0.5101993018049519,1.6153313487365775,-0.45405919096431674,0.0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0
No,0,-0.1779947632379461,0.8803638001690798,0.08906106530807228,0.12162079884631141,-1.0640636062351336,0.8803638001690798,0.0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,1,0,0,0
Yes,0,-0.8702409464784621,1.044881703185526,-0.46790978218557655,-0.5393439248431007,2.4360402171991686,1.044881703185526,1.0,0,1,0,1,0,1,1,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1,1,0,0
No,0,-0.3408762181180675,0.6676537841478158,-0.10291640221936361,-0.10738528460193089,0.1822531251110562,0.6676537841478161,0.0,1,0,0,1,0,1,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0
No,0,0.14776814652229667,-0.9775252460166459,-0.4255718745487337,-0.44466805848887175,0.6725950510556095,-0.9775252460166451,0.0,1,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1
No,1,1.4100994218432374,-0.12668518193159078,0.8112115597498413,0.7966500110776181,0.529733670507265,-0.12668518193159048,0.0,1,1,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0
No,0,-1.1960038562387048,-1.481049737066981,-0.9783045164812388,-0.9798693179166962,0.07733929877086518,-1.4810497370669808,0.0,0,0,0,1,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,0,0,0,1,0
Yes,0,-0.46303730927815856,0.5845639341395097,-0.1894243584387522,-0.24297401950895528,1.8355759770819327,0.5845639341395101,1.0,1,0,0,1,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0
No,0,1.369379058123207,-0.33607160395252245,0.5960343315726027,0.5861242681467475,0.3712468264614569,-0.3360716039525224,0.0,1,1,1,0,1,0,0,0,0,0,0,0,0,1,0,1,0,1,0,1,0,1,0,0,0,0
Yes,0,-1.2774445836787656,0.32698539911376057,-0.9744857166787498,-0.9736871251510282,-0.002276158097219693,0.32698539911376073,1.0,1,1,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
No,0,-1.1552834925186746,-0.8213163280010305,-0.9357017209968245,-0.9358874322409443,0.03120697796879725,-0.82131632800103,0.0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,1,0
Yes,0,-1.2367242199587352,0.09931921009100189,-0.9559214933614479,-0.9467945866203726,-0.282790431361406,0.09931921009100214,1.0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
No,0,-0.8295205827584317,-1.505976692069473,-0.8987057182860065,-0.9035633957804519,0.18894975232425523,-1.5059766920694726,0.0,0,0,0,1,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,0,0,0,0,1
No,0,-1.0331224013585834,-1.4660935640654862,-0.9411981438339327,-0.9427982405825658,0.07882743815157717,-1.4660935640654857,0.0,1,1,1,1,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,0,0,1
Yes,0,-1.2774445836787656,-0.9874960280176428,-0.9919462406311703,-0.99115181971404,-0.002276158097219693,-0.9874960280176424,1.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
No,0,-0.7888002190384014,-1.4727407520661506,-0.8950635103818986,-0.8892339561200288,-0.17117997780801578,-1.4727407520661502,0.0,0,1,1,1,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,0,1,0,0,1
Yes,0,-0.7073594915983407,0.7773323861587803,-0.39349837100528606,-0.42274335343062797,1.0148671086193382,0.77733238615878,1.0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0
Yes,1,-1.2367242199587352,-0.6850489739874083,-0.9665170072643074,-0.9676374079446245,0.06245790496374653,-0.6850489739874076,1.0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
Yes,1,-0.6666391278783103,0.23392476710445778,-0.4918600584034986,-0.4993363059452782,0.28047032423803453,0.2339247671044579,1.0,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
No,1,1.3286586944031769,1.1961052302006432,1.939302680594916,1.885201681552478,1.871291322219012,1.1961052302006434,0.0,1,1,0,1,0,1,1,0,0,1,0,0,0,0,0,0,0,1,0,1,1,0,1,0,1,0
Yes,1,-0.015113308357824713,1.3822264942192488,0.5469197098353893,0.4961733634062789,1.7470316839295794,1.382226494219249,1.0,1,1,0,1,0,1,1,0,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0
No,0,1.0843365120829946,1.4038298552214086,1.708695735296638,1.7810979712306052,-2.393716142901183,1.403829855221409,0.0,0,1,0,1,0,1,1,0,0,1,0,1,0,1,0,1,0,0,0,1,1,0,1,1,0,0
No,1,1.3286586944031769,1.463654547227389,2.119338120994337,2.1162611361693173,0.1532344071871674,1.463654547227389,0.0,0,1,0,1,0,1,1,0,0,0,0,1,0,1,0,0,0,1,0,1,0,0,1,0,0,0
Yes,0,1.369379058123207,1.3057838322116073,2.034375343885783,2.0258686462313005,0.3355314813243707,1.3057838322116073,1.0,1,1,0,1,0,1,1,0,0,0,0,1,0,0,0,1,0,1,0,1,1,0,1,0,1,0
No,0,0.5549717837226001,-1.5142856770703037,-0.60649027444006,-0.6166213344139501,0.36901461739039115,-1.514285677070303,0.0,1,0,0,1,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,1,0,1,0,0
Yes,0,-1.2774445836787656,0.3303089931140931,-0.9744415687041545,-0.9736429666312735,-0.002276158097219693,0.33030899311409345,1.0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0
No,0,1.4508197855632678,1.4719635322282196,2.307452640744689,2.2679014930072006,1.3839256750358901,1.4719635322282196,0.0,0,1,1,1,0,1,1,0,0,1,0,0,0,1,0,1,0,1,0,1,0,1,1,0,0,0
Yes,1,1.002895784642934,1.1911198392001445,1.529388736478038,1.5255084588899905,0.1755564978978454,1.1911198392001447,1.0,1,1,0,1,0,1,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0
No,0,1.4100994218432374,-1.3265026160515319,-0.30833692801105267,-0.27141210623102774,-1.214365683687034,-1.3265026160515314,0.0,1,1,0,1,0,1,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,1,0,1,0,0
No,0,0.025607055362205634,-1.4843733310673135,-0.7114741580275599,-0.7137259193546913,0.10263766824296607,-1.484373331067313,0.0,0,1,1,1,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,1,0,0,0,1
No,0,-0.5037576729981889,0.8620840331672525,-0.2209901602743545,-0.20559383253654162,-0.4881536658996447,0.8620840331672522,0.0,1,0,0,1,0,1,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,1,0,0
No,0,1.2879383306831464,-1.481049737066981,-0.4433193603360234,-0.435748037498408,-0.22624113489435463,-1.4810497370669808,0.0,0,1,1,1,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,1,0,0,0,1
Yes,1,-1.2774445836787656,-0.9409657120129912,-0.991328168986837,-0.9905336004374734,-0.002276158097219693,-0.9409657120129907,1.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0
No,0,1.0436161483629645,-1.502653098069141,-0.5307764980092097,-0.5059159253887391,-0.809591772133406,-1.5026530980691402,0.0,0,1,1,1,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,1,0,1,0,0
No,0,-0.3408762181180675,-1.4827115340671475,-0.8057300837884143,-0.7930787793540148,-0.40035344243764254,-1.4827115340671468,0.0,0,1,0,1,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,0,0,1
No,0,1.5729808767233588,0.9451738831755587,1.8649133434019232,1.9154281883246183,-1.6548549403777477,0.9451738831755591,0.0,0,1,0,1,0,1,0,0,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0
No,1,0.10704778280226633,0.37517751211857825,0.20541305235384827,0.16876001868452944,1.2693389427210655,0.37517751211857875,0.0,1,1,1,1,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,1,0,0,1,0,1,0
No,0,-0.9924020376385531,0.12590796209365976,-0.7582710110985227,-0.7644640585529232,0.23508207312632332,0.1259079620936603,0.0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,1,0,1,0
No,0,0.8400143297628127,-1.3348116010523623,-0.44276751065358283,-0.4308906003253831,-0.37133472451376476,-1.3348116010523619,0.0,1,0,0,1,0,1,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,1,0,0,0,1
No,0,-1.2774445836787656,-1.4993295040688086,-0.9987450287188385,-0.9979522317562748,-0.002276158097219693,-1.4993295040688084,0.0,1,0,0,1,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,0,0,0,0,1
No,1,1.6137012404433893,1.39884446422091,2.3819964958487656,2.390573860885954,-0.23740218024969698,1.3988444642209101,0.0,0,1,0,1,0,1,1,0,0,1,0,1,0,0,0,0,0,1,0,1,1,0,1,0,0,0
No,0,-0.46303730927815856,-1.286619488047545,-0.7576529394541892,-0.7650601985696126,0.27600590609589787,-1.2866194880475443,0.0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
Yes,1,0.9621754209229036,1.1927816362003112,1.5037387632381993,1.4823214265698248,0.766347832040453,1.192781636200311,1.0,0,1,0,1,0,1,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0
Yes,1,-0.7888002190384014,1.0066603721817051,-0.43791123344810556,-0.4609846315382596,0.8065275953196807,1.006660372181705,1.0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,1,0
No,0,-0.0965540357978854,-0.4906187249679718,-0.3562816284214919,-0.3442515845665225,-0.37579914265589626,-0.49061872496797143,0.0,1,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1
No,0,1.5322605130033284,1.721233082253138,2.5916552272015982,2.596043453304904,-0.09454079970135258,1.7212330822531379,0.0,1,1,1,1,0,1,1,0,0,1,0,1,0,1,0,1,0,1,0,1,0,1,1,1,0,0
No,0,1.247217966963116,0.358559542116917,1.0710003162555786,1.0951616046198698,-0.7731323573059545,0.3585595421169171,0.0,0,1,1,1,0,0,0,0,0,1,0,1,0,1,0,1,0,1,0,0,0,1,0,1,0,0
No,0,1.247217966963116,0.08270124008934066,0.8618713605978884,0.8642567048221725,-0.04096778199573358,0.08270124008934097,0.0,1,1,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,1
No,0,-0.8702409464784621,0.7125223031523015,-0.6130903966420496,-0.5879182965733488,-0.8207528174887451,0.7125223031523013,0.0,1,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
Yes,0,-1.2774445836787656,-1.3730329320561832,-0.9970674056842191,-0.9962742080055936,-0.002276158097219693,-1.3730329320561827,1.0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
No,1,-1.2367242199587352,-0.6916961619880726,-0.9698501793462487,-0.9678140420236436,-0.04394406075715207,-0.6916961619880723,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
Yes,0,-1.0331224013585834,0.1724382780983114,-0.7736565802449666,-0.7904071889088512,0.5907473851164577,0.17243827809831147,1.0,1,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
