Churn,customer_SeniorCitizen,customer_tenure,account_Charges_Monthly,account_Charges_Total,check_total,diff_total,account_Charges_day,churn_bin,customer_gender_Male,customer_Partner_Yes,customer_Dependents_Yes,phone_PhoneService_Yes,phone_MultipleLines_No phone service,phone_MultipleLines_Yes,internet_InternetService_Fiber optic,internet_InternetService_No,internet_OnlineSecurity_No internet service,internet_OnlineSecurity_Yes,internet_OnlineBackup_No internet service,internet_OnlineBackup_Yes,internet_DeviceProtection_No internet service,internet_DeviceProtection_Yes,internet_TechSupport_No internet service,internet_TechSupport_Yes,internet_StreamingTV_No internet service,internet_StreamingTV_Yes,internet_StreamingMovies_No internet service,internet_StreamingMovies_Yes,account_Contract_One year,account_Contract_Two year,account_PaperlessBilling_Yes,account_PaymentMethod_Credit Card Automatic,account_PaymentMethod_Electronic Check,account_PaymentMethod_Mailed Check
No,0,0.986111111111111,0.015920398009950265,0.15088276021232402,0.1648362573099415,0.38684316624109544,0.015920398009950265,0.0,0,1,1,1,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,1,0,0,0,0
Yes,0,0.1388888888888889,0.6243781094527363,0.09222824832679437,0.09473684210526316,0.5092057519150641,0.6243781094527363,1.0,0,0,0,1,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0
Yes,0,0.41666666666666663,0.8154228855721393,0.3421417032079391,0.35157894736842105,0.468552613895981,0.8154228855721393,1.0,0,0,0,1,0,1,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,1,0
Yes,0,0.40277777777777773,0.6159203980099502,0.2592257096699746,0.2718538011695907,0.41896250503964383,0.6159203980099502,1.0,1,1,0,1,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
Yes,1,0.2777777777777778,0.6059701492537314,0.17333256404338798,0.18514619883040936,0.4149307888724626,0.6059701492537314,1.0,0,0,0,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
No,0,0.25,0.06865671641791044,0.05285021924763444,0.05294736842105263,0.5307754334094871,0.06865671641791041,0.0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
No,0,0.4444444444444444,0.7099502487562188,0.33267943687976,0.33534502923976606,0.5448864399946239,0.7099502487562187,0.0,0,1,1,1,0,1,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
No,0,1.0,0.01840796019900498,0.15087122086314333,0.16926315789473687,0.3358419567262455,0.01840796019900498,0.0,0,1,1,1,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,1,1,1,0,0
No,0,1.0,0.8507462686567163,0.8455342718670666,0.8736842105263158,0.3320118263674226,0.8507462686567163,0.0,1,1,0,1,0,1,1,0,0,0,0,1,0,1,0,0,0,1,0,1,0,1,1,0,0,0
Yes,0,0.18055555555555555,0.6587064676616915,0.11998615278098315,0.12840350877192983,0.4456390270124971,0.6587064676616915,1.0,0,0,0,1,0,1,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,1,0
Yes,1,0.1111111111111111,0.8194029850746268,0.09238402954073391,0.09412865497076023,0.5180083322134112,0.8194029850746266,1.0,1,0,0,1,0,1,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,1,0
Yes,0,0.3472222222222222,0.6621890547263681,0.23363143318716825,0.247953216374269,0.3955113560005367,0.6621890547263681,1.0,1,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0
No,1,0.3055555555555555,0.6313432835820896,0.2079506115855066,0.21022222222222225,0.5299690901760507,0.6313432835820896,0.0,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
No,0,0.5833333333333333,0.019900497512437804,0.0942418647588276,0.09947368421052633,0.47822873269721716,0.01990049751243783,0.0,1,1,0,1,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,1,0,0,1,0
No,0,0.8472222222222222,0.25323383084577117,0.3089949226863605,0.3117777777777778,0.539846794785646,0.2532338308457711,0.0,0,0,0,0,1,0,0,0,0,1,0,1,0,1,0,1,0,0,0,0,1,0,0,1,0,0
No,0,0.4861111111111111,0.535820895522388,0.2857546734364182,0.2951461988304094,0.46028759575325817,0.535820895522388,0.0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,1,0,1,0,0,1
No,0,0.5555555555555556,0.5626865671641791,0.34074544195707357,0.3499415204678363,0.4711060341351957,0.562686567164179,0.0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
Yes,1,0.013888888888888888,0.6746268656716418,0.007760212324024925,0.010064327485380118,0.4983873135331263,0.6746268656716417,1.0,1,1,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0
No,0,1.0,0.6472636815920397,0.6951188552965613,0.7014736842105262,0.5589974465797602,0.6472636815920396,0.0,0,1,1,1,0,1,0,0,0,1,0,0,0,1,0,1,0,1,0,1,0,1,1,0,0,0
No,1,0.9166666666666666,0.9189054726368159,0.8299157627509809,0.8537543859649123,0.37911571025399843,0.9189054726368159,0.0,0,1,1,1,0,1,1,0,0,1,0,1,0,0,0,1,0,1,0,1,1,0,1,1,0,0
No,0,0.2777777777777778,0.3338308457711442,0.11597622894068775,0.12116959064327486,0.48205886305603995,0.3338308457711442,0.0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1
No,0,0.2222222222222222,0.6139303482587065,0.1441437802907916,0.1496140350877193,0.4832683779061945,0.6139303482587064,0.0,0,1,1,1,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0
Yes,0,0.6388888888888888,0.7741293532338308,0.5055042695591968,0.5167602339181288,0.4731218922187866,0.7741293532338308,1.0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0
No,1,1.0,0.9368159203980099,0.9263847219016847,0.9465263157894738,0.43663486090579157,0.9368159203980099,0.0,0,1,0,1,0,1,1,0,0,1,0,1,0,1,0,0,0,1,0,1,0,1,1,0,1,0
No,0,0.2638888888888889,0.05820895522388059,0.0485114239556889,0.05355555555555556,0.4732562827576929,0.05820895522388059,0.0,1,0,1,1,0,1,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,0,1,1,0,0
Yes,0,0.40277777777777773,0.7601990049751244,0.30352527117470574,0.3210350877192983,0.36977556780002563,0.7601990049751243,1.0,1,1,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0
No,1,0.9027777777777777,0.8447761194029851,0.781635125778906,0.7841812865497076,0.6162478161537415,0.8447761194029849,0.0,1,1,0,1,0,1,1,0,0,0,0,1,0,1,0,0,0,1,0,1,1,0,1,0,0,0
No,1,0.9305555555555555,0.6527363184079601,0.6427417493653358,0.6570701754385965,0.45921247144201005,0.6527363184079601,0.0,1,1,0,1,0,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
No,0,0.5416666666666666,0.3139303482587064,0.22528848372951768,0.22715789473684211,0.5372933745464313,0.31393034825870647,0.0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0
No,0,1.0,0.06716417910447761,0.21121624740364645,0.2105263157894737,0.5645074586749084,0.06716417910447761,0.0,0,1,0,1,0,1,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,1,0,1,0,0
No,0,0.6527777777777778,0.23532338308457706,0.2142222478652204,0.23032748538011696,0.37199301169197607,0.2353233830845771,0.0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1
No,0,0.9027777777777777,0.8149253731343283,0.7644472651742442,0.761374269005848,0.6781346593199828,0.8149253731343282,0.0,0,1,0,1,0,1,1,0,0,1,0,1,0,0,0,1,0,1,0,0,1,0,1,0,0,0
No,1,0.7777777777777777,0.8606965174129354,0.6718843757212094,0.6860818713450293,0.4652600456927828,0.8606965174129352,0.0,0,0,0,1,0,1,1,0,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,0,1,0
Yes,1,0.013888888888888888,0.6741293532338308,0.0077544426494345715,0.010058479532163742,0.4983873135331263,0.6741293532338307,1.0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,1,0
Yes,1,0.5138888888888888,0.5796019900497512,0.3287964458804523,0.3310526315789474,0.5489853514312584,0.5796019900497511,1.0,0,1,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
Yes,0,0.013888888888888888,0.2651741293532338,0.00301177013616432,0.005251461988304094,0.4983873135331263,0.2651741293532338,1.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
No,1,0.08333333333333333,0.707462686567164,0.06335102700207708,0.0627017543859649,0.5409891143663477,0.707462686567164,0.0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,1,0
No,1,0.7777777777777777,0.5472636815920398,0.4656588968382183,0.47976608187134506,0.4341486359360289,0.5472636815920398,0.0,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,0
No,0,0.5555555555555556,0.6646766169154228,0.38505077313639513,0.3978947368421053,0.4360972987501672,0.6646766169154228,0.0,1,1,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,1,0,1,0
No,0,0.06944444444444445,0.7054726368159204,0.04551696284329564,0.05213450292397661,0.4547103883886565,0.7054726368159203,0.0,1,1,0,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0
Yes,0,0.9722222222222222,0.8532338308457711,0.8344507269789984,0.8514619883040936,0.4582717376696666,0.8532338308457711,1.0,1,0,0,1,0,1,1,0,0,1,0,0,0,0,0,1,0,1,0,1,0,1,1,1,0,0
No,1,0.041666666666666664,0.553233830845771,0.020493884144934225,0.02591228070175439,0.46458809299825204,0.553233830845771,0.0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
No,0,0.027777777777777776,0.4104477611940298,0.012889453034848834,0.01391812865497076,0.5138422255073233,0.4104477611940296,0.0,1,1,1,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1
Yes,0,0.013888888888888888,0.2572139303482587,0.0029194553427186708,0.005157894736842105,0.4983873135331263,0.2572139303482587,1.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
No,0,0.8055555555555555,0.37064676616915426,0.3632702515578121,0.37649122807017543,0.42836984276306866,0.37064676616915415,0.0,0,1,1,0,1,0,0,0,0,0,0,0,0,1,0,1,0,1,0,1,0,1,1,1,0,0
No,0,0.18055555555555555,0.5522388059701492,0.10822178629125317,0.11213450292397661,0.495565112216099,0.5522388059701491,0.0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
No,0,0.1388888888888889,0.01741293532338306,0.019224555735056544,0.023391812865497078,0.47876629485284145,0.01741293532338309,0.0,1,0,0,1,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,0,0,0,1,0
No,1,0.9166666666666666,0.9751243781094526,0.9050830833141011,0.8973684210526316,0.753393361107377,0.9751243781094526,0.0,1,1,1,1,0,1,1,0,0,1,0,1,0,1,0,1,0,1,0,1,1,0,1,0,1,0
No,0,0.7777777777777777,0.6233830845771144,0.5237364412647126,0.5298713450292398,0.5348071495766681,0.6233830845771143,0.0,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,1,0
Yes,1,0.013888888888888888,0.5114427860696518,0.005867759058389107,0.008146198830409358,0.4983873135331263,0.5114427860696517,1.0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
No,0,0.986111111111111,0.29203980099502486,0.38760673897992154,0.3952748538011696,0.4959682838328176,0.2920398009950249,0.0,0,1,0,0,1,0,0,0,0,1,0,1,0,1,0,1,0,0,0,0,0,1,1,0,0,0
No,0,0.7777777777777777,0.46169154228855724,0.42081121624740364,0.4234385964912282,0.5590646418492123,0.46169154228855713,0.0,1,0,0,1,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0
Yes,0,0.3333333333333333,0.717412935323383,0.2561389337641357,0.25361403508771935,0.5925950813062756,0.7174129353233829,1.0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,1,0
Yes,0,0.013888888888888888,0.01741293532338306,0.00013847219016847444,0.0023391812865497076,0.4983873135331263,0.01741293532338309,1.0,1,0,0,1,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,0,0,0,0,1
No,0,0.7638888888888888,0.572139303482587,0.4898972997922917,0.487280701754386,0.6300900416610661,0.572139303482587,0.0,0,1,1,1,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,1,1,0,1,0,0,0
No,0,0.5833333333333333,0.024378109452736302,0.09347449803831065,0.1016842105263158,0.44389195000671866,0.024378109452736302,0.0,1,1,1,1,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,1,0,0,0,1
No,0,0.5833333333333333,0.7353233830845771,0.44502654050311563,0.4526666666666667,0.5052412310173353,0.735323383084577,0.0,0,1,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,1,0
No,0,0.19444444444444442,0.013432835820895522,0.03249480729286868,0.032093567251461994,0.5333288536487021,0.01343283582089555,0.0,1,0,0,1,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,0,0,1,0,0
No,1,0.1388888888888889,0.16218905472636813,0.03967228248326795,0.0404093567251462,0.5213680956860628,0.16218905472636816,0.0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
No,0,0.3055555555555555,0.06965174129353235,0.06192014770366952,0.06497076023391814,0.49825292299422025,0.06965174129353233,0.0,0,1,1,1,0,1,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,1,0,1,0,0
Yes,0,0.4444444444444444,0.5124378109452736,0.2687629817678283,0.26105263157894737,0.6541459481252511,0.5124378109452736,1.0,1,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
No,0,0.5416666666666666,0.021890547263681587,0.08899146088160628,0.09328070175438596,0.48824082784571876,0.021890547263681587,0.0,1,1,0,1,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,1,1,0,0,0
No,1,0.7916666666666666,0.8263681592039801,0.6647588276021232,0.6753333333333333,0.5057787931729609,0.8263681592039799,0.0,0,0,0,1,0,1,1,0,0,1,0,0,0,1,0,1,0,0,0,1,0,1,0,1,0,0
No,1,0.1111111111111111,0.6850746268656716,0.08017539810754674,0.08149707602339182,0.5209649240693447,0.6850746268656716,0.0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0
No,0,0.875,0.5298507462686567,0.5259058389106854,0.5268421052631579,0.5948797204676783,0.5298507462686567,0.0,1,0,0,1,0,1,0,0,0,1,0,1,0,1,0,1,0,0,0,0,1,0,0,0,1,0
No,0,0.8472222222222222,0.4298507462686567,0.43068889914608816,0.4384152046783626,0.5020158580835897,0.4298507462686566,0.0,0,1,1,0,1,0,0,0,0,0,0,1,0,1,0,1,0,1,0,1,0,1,1,0,0,0
Yes,0,0.013888888888888888,0.015422885572139305,0.00011539349180706175,0.0023157894736842107,0.4983873135331263,0.015422885572139305,1.0,1,0,0,1,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,0,0,0,0,1
No,0,0.6944444444444444,0.010945273631840807,0.11703207939072237,0.11315789473684211,0.5864131165165961,0.010945273631840807,0.0,0,0,0,1,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,1
Yes,1,0.15277777777777776,0.01691542288557213,0.022611354719593815,0.025666666666666667,0.4920709582045415,0.01691542288557213,1.0,1,1,0,1,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,0,0,0,0,1
No,0,0.4861111111111111,0.07164179104477608,0.09121278559889223,0.10418128654970761,0.38885902432468666,0.07164179104477611,0.0,1,1,1,1,0,1,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,1,0,0,0,0
Yes,0,0.013888888888888888,0.018905472636815884,0.00015578121393953342,0.0023567251461988304,0.4983873135331263,0.018905472636815912,1.0,0,0,0,1,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,0,1,0,0,1
No,0,1.0,0.6164179104477612,0.6572120932379414,0.6753684210526316,0.41748420911167666,0.6164179104477611,0.0,0,1,1,1,0,1,0,0,0,1,0,1,0,1,0,1,0,1,0,0,0,1,0,0,0,0
Yes,1,0.40277777777777773,0.8,0.3281733210246942,0.3346023391812866,0.5009407337723409,0.7999999999999999,1.0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,1,0
No,0,0.40277777777777773,0.5238805970149254,0.2245326563581814,0.24047953216374274,0.37541997043407993,0.5238805970149254,0.0,1,0,0,1,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,1,0,0,1,0,0
Yes,0,0.06944444444444445,0.010945273631840807,0.012375951996307408,0.011315789473684211,0.5377637414326022,0.010945273631840807,1.0,1,1,0,1,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,0,0,0,0,1
Yes,0,0.15277777777777776,0.23233830845771142,0.05213477959843066,0.053520467836257316,0.5158580835909142,0.23233830845771145,1.0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,1,0,1,0
No,0,0.75,0.5218905472636816,0.43286406646665126,0.4465263157894737,0.4341486359360289,0.5218905472636816,0.0,1,1,1,1,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,1,0,1,0
No,1,0.6805555555555555,0.7124378109452736,0.4925455804292638,0.5149298245614035,0.34323343636607917,0.7124378109452736,0.0,0,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,1,1,0,1,0,0,0
No,1,1.0,0.9099502487562189,0.9092603277175167,0.9237894736842106,0.49845450880257836,0.9099502487562184,0.0,1,1,0,1,0,1,1,0,0,0,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0
Yes,0,0.125,0.607960199004975,0.07413454881144704,0.08352631578947368,0.4272947184518201,0.607960199004975,1.0,1,1,1,1,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
Yes,0,0.013888888888888888,0.7597014925373133,0.008746826678975306,0.011064327485380117,0.4983873135331263,0.7597014925373133,1.0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,1,0
Yes,0,0.4305555555555555,0.6796019900497512,0.30909300715439647,0.3138070175438597,0.5176723558661466,0.6796019900497511,1.0,0,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0
No,0,0.013888888888888888,0.6601990049751243,0.007592891760904685,0.009894736842105263,0.4983873135331263,0.6601990049751243,0.0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0
Yes,1,0.7777777777777777,0.8587064676616915,0.6664954996538195,0.6847719298245615,0.4175514043811299,0.8587064676616915,1.0,1,1,1,1,0,1,1,0,0,1,0,0,0,1,0,0,0,1,0,1,1,0,1,0,0,0
No,0,0.9722222222222222,0.5044776119402985,0.5584929609969997,0.5645029239766082,0.5416610670608777,0.5044776119402984,0.0,1,1,1,1,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0
No,1,0.7638888888888888,0.718407960199005,0.5799676898222941,0.5818421052631579,0.5925278860368223,0.7184079601990049,0.0,0,1,0,1,0,1,1,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,1,0
Yes,0,0.041666666666666664,0.34975124378109446,0.019605354258019847,0.018736842105263156,0.5366886171213537,0.34975124378109446,1.0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
Yes,0,0.06944444444444445,0.6592039800995024,0.05019039926148166,0.04941520467836257,0.5403843569412704,0.6592039800995024,1.0,1,1,1,1,0,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0
Yes,0,0.041666666666666664,0.5114427860696518,0.023228709900761597,0.02443859649122807,0.5133718586211521,0.5114427860696517,1.0,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
No,0,0.3611111111111111,0.5497512437810945,0.21773597969074546,0.22350877192982457,0.49126461497110513,0.5497512437810945,0.0,0,1,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,1,0,1,1,1,0,0
No,0,0.3472222222222222,0.4731343283582089,0.19165128086775907,0.19239766081871346,0.5449536352640766,0.4731343283582089,0.0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0
Yes,0,0.20833333333333331,0.4014925373134328,0.10626586660512348,0.10280701754385965,0.5799623706491054,0.4014925373134326,1.0,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,1,0,0
No,0,0.4305555555555555,0.3079601990049751,0.1707535195015001,0.1783859649122807,0.46257223491466093,0.30796019900497507,0.0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1
No,0,0.027777777777777776,0.7283582089552239,0.017614816524348025,0.021391812865497076,0.48299959682838234,0.7283582089552237,0.0,1,1,0,1,0,1,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,1,0
Yes,0,0.013888888888888888,0.35124378109452736,0.004009923840295407,0.006263157894736842,0.4983873135331263,0.35124378109452725,1.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1
No,0,0.25,0.37810945273631835,0.1097449803831064,0.11842105263157895,0.44106974868969134,0.37810945273631835,0.0,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
No,1,0.027777777777777776,0.7686567164179104,0.01879183014078006,0.022339181286549707,0.4858217981454096,0.7686567164179103,0.0,1,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,1,1,0,0
No,0,0.18055555555555555,0.5343283582089552,0.10443687975998155,0.10939766081871345,0.4829324015589293,0.5343283582089551,0.0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,1,0,1,0
No,0,0.5555555555555556,0.008457711442786064,0.08784906531271637,0.08935672514619883,0.5200241902970022,0.008457711442786092,0.0,0,1,0,1,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,1,0,0,0,1
No,1,0.2361111111111111,0.023880597014925342,0.03597969074544197,0.04105847953216374,0.470904448326837,0.023880597014925342,0.0,0,0,0,1,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,0,0,1
No,0,0.1388888888888889,0.01641791044776117,0.020845834294945763,0.02327485380116959,0.4989920709582036,0.016417910447761197,0.0,0,0,0,1,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,0,1,0,0,1
No,0,0.8472222222222222,0.8124378109452737,0.7180417724440342,0.7127368421052632,0.696546163150113,0.8124378109452736,0.0,1,1,1,1,0,1,1,0,0,0,0,0,0,1,0,0,0,1,0,1,1,0,1,0,1,0
No,0,0.375,0.4099502487562189,0.18380452342487885,0.18773684210526317,0.5071226985620203,0.4099502487562189,0.0,1,0,0,1,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0
No,0,0.8333333333333333,0.19353233830845773,0.2619316870528502,0.26456140350877194,0.5342695874210444,0.19353233830845776,0.0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0
No,0,0.8888888888888888,0.47661691542288565,0.5046965151165475,0.4951578947368422,0.7119338798548567,0.47661691542288553,0.0,1,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,1,1,0,0
No,0,0.38888888888888884,0.41094527363184075,0.1878202169397646,0.19501754385964915,0.4702324956323068,0.41094527363184075,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0
Yes,0,0.15277777777777776,0.009950248756218888,0.018636048926840527,0.02476608187134503,0.45612148904717015,0.009950248756218916,1.0,0,1,1,1,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,0,1,0,0,1
No,0,0.4722222222222222,0.790547263681592,0.3913224094161089,0.388514619883041,0.6169197688482718,0.790547263681592,0.0,1,1,1,1,0,1,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0,0
No,1,0.5,0.5636815920398011,0.30471382414031845,0.3153684210526316,0.4487300094073364,0.5636815920398011,0.0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
No,0,0.4861111111111111,0.3079601990049751,0.19418993768751444,0.20140350877192983,0.47103883886574305,0.30796019900497507,0.0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0
No,0,0.3055555555555555,0.07960199004975121,0.06774751903992615,0.06754385964912281,0.5365542265824476,0.07960199004975124,0.0,0,0,0,1,0,1,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,1,0,0,0,1
Yes,0,0.05555555555555555,0.7034825870646766,0.038818370643895685,0.041614035087719305,0.49758097029968995,0.7034825870646766,1.0,0,0,0,1,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,1,0
Yes,0,0.05555555555555555,0.6736318407960199,0.04183014078006001,0.040210526315789474,0.5487837656228992,0.6736318407960199,1.0,0,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0
No,0,0.5972222222222222,0.01741293532338306,0.09221670897761368,0.10058479532163743,0.4418760919231277,0.01741293532338309,0.0,0,1,1,1,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,0,0,1
No,0,0.9722222222222222,0.020895522388059695,0.16608585275790447,0.16660818713450293,0.5435425346055627,0.020895522388059695,0.0,1,1,1,1,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,1,0,1,0,0
No,0,0.20833333333333331,0.47114427860696506,0.11437802907915995,0.11508771929824561,0.5333288536487023,0.47114427860696506,0.0,0,0,1,1,0,0,0,0,0,1,0,1,0,1,0,1,0,0,0,0,1,0,0,1,0,0
No,0,0.041666666666666664,0.4592039800995025,0.02040733902607893,0.022596491228070174,0.5016798817363248,0.4592039800995025,0.0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1,1,0,0
Yes,0,0.09722222222222221,0.3029850746268657,0.03709323794138011,0.03987134502923977,0.49751377503023686,0.30298507462686575,1.0,1,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
Yes,1,0.4861111111111111,0.827363184079602,0.4012808677590584,0.4150877192982456,0.42756349952963246,0.827363184079602,1.0,1,0,0,1,0,1,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,1,0
