Churn,customer_SeniorCitizen,customer_tenure,account_Charges_Monthly,account_Charges_Total,check_total,diff_total,account_Charges_day,churn_bin,customer_gender_Male,customer_Partner_Yes,customer_Dependents_Yes,phone_PhoneService_Yes,phone_MultipleLines_No phone service,phone_MultipleLines_Yes,internet_InternetService_Fiber optic,internet_InternetService_No,internet_OnlineSecurity_No internet service,internet_OnlineSecurity_Yes,internet_OnlineBackup_No internet service,internet_OnlineBackup_Yes,internet_DeviceProtection_No internet service,internet_DeviceProtection_Yes,internet_TechSupport_No internet service,internet_TechSupport_Yes,internet_StreamingTV_No internet service,internet_StreamingTV_Yes,internet_StreamingMovies_No internet service,internet_StreamingMovies_Yes,account_Contract_One year,account_Contract_Two year,account_PaperlessBilling_Yes,account_PaymentMethod_Credit Card Automatic,account_PaymentMethod_Electronic Check,account_PaymentMethod_Mailed Check
No,0,37,104.5,3778.0,3866.5,-88.5,3.4833333333333334,0.0,True,False,False,True,False,True,True,False,False,False,False,True,False,False,False,True,False,True,False,True,True,False,True,True,False,False
No,1,50,83.4,4113.7,4170.0,-56.30000000000018,2.78,0.0,False,False,False,True,False,True,True,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False
No,0,21,20.75,452.2,435.75,16.44999999999999,0.6916666666666667,0.0,False,False,True,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,False,True
Yes,1,36,85.25,3132.75,3069.0,63.75,2.841666666666667,1.0,True,True,False,True,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,True,False,False
No,0,69,114.35,7665.8,7890.15,-224.34999999999943,3.8116666666666665,0.0,True,True,True,True,False,True,True,False,False,True,False,True,False,True,False,True,False,True,False,True,False,True,True,False,False,False
Yes,0,1,70.6,70.6,70.6,0.0,2.353333333333333,1.0,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False
No,0,72,104.45,7459.0,7520.400000000001,-61.40000000000055,3.481666666666667,0.0,True,True,True,True,False,True,True,False,False,False,False,True,False,True,False,False,False,True,False,True,True,False,True,True,False,False
No,0,71,91.05,6293.75,6464.55,-170.80000000000018,3.035,0.0,False,True,True,True,False,True,False,False,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,False,True
Yes,0,1,35.75,35.75,35.75,0.0,1.1916666666666669,1.0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,True,False
Yes,0,5,93.9,486.85,469.5,17.350000000000023,3.1300000000000003,1.0,False,False,False,True,False,True,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,True,False,False,True
Yes,0,34,106.35,3549.25,3615.9,-66.64999999999964,3.545,1.0,True,False,False,True,False,True,True,False,False,False,False,True,False,True,False,False,False,True,False,True,False,False,True,False,True,False
No,0,38,20.05,678.2,761.9,-83.69999999999993,0.6683333333333333,0.0,False,False,False,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,True
No,0,22,95.1,2162.6,2092.2,70.40000000000009,3.17,0.0,True,False,False,True,False,True,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,True,False,True,False
No,0,45,50.9,2298.55,2290.5,8.050000000000182,1.6966666666666663,0.0,True,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
Yes,1,8,84.0,613.4,672.0,-58.60000000000002,2.8,1.0,False,True,False,True,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,True,False
No,0,15,19.8,272.95,297.0,-24.05000000000001,0.66,0.0,False,True,True,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,False,True
Yes,1,52,104.2,5568.35,5418.400000000001,149.94999999999982,3.4733333333333336,1.0,True,True,False,True,False,True,True,False,False,True,False,False,False,True,False,False,False,True,False,True,False,False,True,False,True,False
No,1,66,45.55,3027.25,3006.3,20.95000000000028,1.518333333333333,0.0,False,True,False,False,True,False,False,False,False,False,False,True,False,True,False,False,False,True,False,False,True,False,False,False,False,False
No,1,66,63.85,4174.35,4214.1,-39.75,2.1283333333333334,0.0,False,False,False,True,False,True,False,False,False,True,False,True,False,False,False,True,False,False,False,False,True,False,True,True,False,False
Yes,1,32,80.3,2483.05,2569.6,-86.54999999999973,2.6766666666666667,1.0,True,True,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,True,False,False
No,0,12,45.05,523.1,540.5999999999999,-17.499999999999886,1.5016666666666665,0.0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False
No,0,32,76.3,2404.15,2441.6,-37.44999999999982,2.543333333333333,0.0,False,True,True,True,False,False,False,False,False,True,False,True,False,True,False,True,False,False,False,True,False,False,False,False,False,False
Yes,0,1,79.6,79.6,79.6,0.0,2.6533333333333333,1.0,True,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False
No,0,60,80.6,4946.7,4836.0,110.69999999999982,2.6866666666666665,0.0,False,True,True,True,False,False,False,False,False,False,False,True,False,True,False,True,False,True,False,True,False,True,True,False,False,False
Yes,0,37,98.8,3475.55,3655.6,-180.04999999999973,3.293333333333333,1.0,True,False,False,True,False,True,True,False,False,False,False,False,False,False,False,True,False,True,False,True,False,False,False,False,False,False
No,0,9,19.7,180.7,177.29999999999998,3.4000000000000057,0.6566666666666666,0.0,True,False,False,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,True,False,False
No,0,67,50.9,3281.65,3410.3,-128.64999999999964,1.6966666666666663,0.0,True,True,True,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False,True,False,True,False,True,False,False
No,1,65,70.95,4555.2,4611.75,-56.55000000000018,2.365,0.0,True,True,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False
No,0,5,74.65,383.65,373.25,10.399999999999975,2.4883333333333337,0.0,True,False,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False
No,0,16,55.3,875.35,884.8,-9.449999999999932,1.8433333333333333,0.0,True,False,False,True,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False
No,0,5,51.35,262.3,256.75,5.550000000000011,1.711666666666667,0.0,True,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False
No,0,8,74.6,548.9,596.8,-47.89999999999998,2.4866666666666664,0.0,False,False,False,True,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False
No,0,71,24.55,1719.15,1743.05,-23.899999999999864,0.8183333333333334,0.0,False,False,False,True,False,True,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,True,False
No,0,57,90.45,5229.8,5155.650000000001,74.14999999999964,3.015,0.0,True,False,False,True,False,True,True,False,False,False,False,False,False,False,False,True,False,True,False,False,False,True,True,True,False,False
Yes,1,4,99.8,442.85,399.2,43.650000000000034,3.3266666666666667,1.0,False,False,False,True,False,False,True,False,False,False,False,True,False,True,False,False,False,True,False,True,False,False,True,True,False,False
No,1,30,77.9,2351.45,2337.0,14.449999999999818,2.5966666666666667,0.0,True,True,False,True,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
Yes,0,1,101.45,101.45,101.45,0.0,3.381666666666667,1.0,True,False,False,True,False,True,True,False,False,False,False,False,False,True,False,False,False,True,False,True,False,False,True,False,True,False
Yes,0,25,89.15,2257.75,2228.75,29.0,2.9716666666666667,1.0,False,True,True,True,False,False,True,False,False,False,False,True,False,True,False,False,False,True,False,False,False,False,True,False,False,False
No,0,32,54.2,1739.6,1734.4,5.199999999999818,1.8066666666666669,0.0,False,False,False,True,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False
No,0,10,59.65,638.95,596.5,42.450000000000045,1.9883333333333333,0.0,True,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,True
,0,68,24.0,1664.3,1632.0,32.299999999999955,0.8,,True,True,True,True,False,True,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,True,False,False,False
No,0,12,89.15,1057.55,1069.8000000000002,-12.250000000000227,2.9716666666666667,0.0,False,False,False,True,False,True,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,True,False,True,False
No,0,14,86.0,1164.05,1204.0,-39.950000000000045,2.8666666666666667,0.0,False,False,True,True,False,True,True,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,True
No,0,19,59.8,1130.85,1136.2,-5.350000000000136,1.9933333333333327,0.0,False,True,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,True,False,False,True
No,1,41,94.55,3851.45,3876.55,-25.09999999999991,3.1516666666666664,0.0,True,True,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,True,False,False,True,False,True,False
Yes,1,69,108.4,7318.2,7479.6,-161.40000000000057,3.6133333333333337,1.0,True,True,False,True,False,True,True,False,False,False,False,True,False,True,False,True,False,True,False,True,False,True,True,False,False,False
No,0,69,105.2,7386.05,7258.8,127.25,3.506666666666667,0.0,True,False,False,True,False,True,True,False,False,False,False,True,False,False,False,True,False,True,False,True,True,False,True,False,False,False
No,0,2,70.35,139.25,140.7,-1.4499999999999886,2.345,0.0,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
No,0,33,24.25,838.5,800.25,38.25,0.8083333333333333,0.0,False,True,True,True,False,True,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,False,False
No,0,12,19.7,258.35,236.4,21.950000000000045,0.6566666666666666,0.0,True,True,True,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,False,True
Yes,0,3,91.85,257.05,275.54999999999995,-18.499999999999943,3.0616666666666665,1.0,True,False,True,True,False,True,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False
Yes,0,11,79.5,868.5,874.5,-6.0,2.65,1.0,True,True,True,True,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False
No,0,58,94.3,5610.15,5469.4,140.75,3.143333333333333,0.0,False,True,False,True,False,True,True,False,False,False,False,True,False,True,False,False,False,False,False,True,True,False,True,False,True,False
No,0,22,49.8,1049.05,1095.6,-46.54999999999996,1.66,0.0,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False
Yes,0,62,102.0,6529.25,6324.0,205.25,3.4,1.0,True,False,False,True,False,True,True,False,False,True,False,True,False,False,False,True,False,False,False,True,True,False,False,False,True,False
Yes,0,7,81.1,576.65,567.6999999999999,8.950000000000045,2.703333333333333,1.0,False,True,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,True,False
No,1,61,65.2,3965.05,3977.2,-12.150000000000093,2.1733333333333333,0.0,False,True,True,True,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False,False,True,False,True,False,True,False
No,0,27,53.45,1461.45,1443.15,18.299999999999955,1.7816666666666667,0.0,True,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True
No,0,53,100.3,5200.8,5315.9,-115.09999999999944,3.3433333333333333,0.0,False,False,False,True,False,False,True,False,False,False,False,True,False,True,False,False,False,True,False,True,True,False,True,False,False,True
No,0,19,75.9,1375.6,1442.1,-66.50000000000023,2.53,0.0,False,False,True,True,False,True,False,False,False,True,False,True,False,False,False,True,False,True,False,False,False,False,True,False,False,True
Yes,0,19,103.3,2012.7,1962.7,50.0,3.4433333333333334,1.0,True,True,True,True,False,True,True,False,False,False,False,False,False,True,False,True,False,True,False,True,False,False,False,False,True,False
No,0,56,24.45,1431.65,1369.2,62.450000000000045,0.815,0.0,True,True,True,True,False,True,False,True,True,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,True
No,1,72,115.75,8443.7,8334.0,109.70000000000071,3.858333333333333,0.0,False,True,False,True,False,True,True,False,False,True,False,True,False,True,False,True,False,True,False,True,False,True,True,True,False,False
No,0,17,80.5,1336.9,1368.5,-31.59999999999991,2.683333333333333,0.0,True,True,False,True,False,True,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False
No,0,70,101.1,6994.8,7077.0,-82.19999999999982,3.37,0.0,True,True,True,True,False,False,True,False,False,True,False,True,False,True,False,True,False,True,False,False,False,True,True,True,False,False
No,1,72,64.45,4641.1,4640.400000000001,0.6999999999998181,2.148333333333333,0.0,True,True,False,False,True,False,False,False,False,True,False,True,False,True,False,True,False,True,False,True,False,True,True,True,False,False
No,0,69,80.65,5542.55,5564.85,-22.300000000000185,2.688333333333333,0.0,True,True,True,True,False,False,False,False,False,True,False,True,False,False,False,True,False,True,False,True,False,True,False,False,False,False
Yes,0,65,74.8,4820.15,4862.0,-41.85000000000037,2.493333333333333,1.0,True,True,True,True,False,False,False,False,False,True,False,False,False,False,False,True,False,True,False,True,False,True,True,False,False,False
No,1,43,94.3,3953.15,4054.9,-101.75,3.143333333333333,0.0,True,True,False,True,False,True,True,False,False,False,False,True,False,False,False,True,False,True,False,False,False,False,True,False,True,False
No,0,41,19.3,772.4,791.3000000000001,-18.90000000000009,0.6433333333333333,0.0,False,True,True,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,False,False
No,0,46,19.6,851.2,901.6,-50.39999999999998,0.6533333333333334,0.0,True,True,False,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,True,False
Yes,0,61,106.0,6547.7,6466.0,81.69999999999982,3.533333333333333,1.0,True,True,True,True,False,True,True,False,False,True,False,True,False,False,False,False,False,True,False,True,True,False,True,False,True,False
No,0,19,19.95,373.5,379.05,-5.550000000000011,0.6649999999999999,0.0,True,False,False,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,True,False,False,True
No,0,68,38.9,2719.2,2645.2,74.0,1.2966666666666666,0.0,False,False,False,False,True,False,False,False,False,True,False,False,False,True,False,True,False,False,False,False,False,True,False,False,False,True
No,0,52,95.7,4976.15,4976.400000000001,-0.2500000000009095,3.19,0.0,False,True,True,True,False,True,True,False,False,False,False,True,False,True,False,False,False,True,False,False,True,False,True,True,False,False
No,0,24,20.1,533.9,482.4,51.49999999999994,0.67,0.0,True,True,False,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,True
No,0,33,60.9,2033.85,2009.7,24.149999999999864,2.03,0.0,False,False,False,True,False,True,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,True
Yes,1,3,25.3,77.75,75.9,1.8499999999999943,0.8433333333333334,1.0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
Yes,0,24,99.3,2431.35,2383.2,48.15000000000009,3.31,1.0,False,True,False,True,False,False,True,False,False,False,False,True,False,True,False,False,False,True,False,True,False,False,True,True,False,False
No,0,31,21.0,697.7,651.0,46.700000000000045,0.7,0.0,False,True,True,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,False,True
No,1,67,107.05,7142.5,7172.349999999999,-29.84999999999945,3.5683333333333334,0.0,False,True,False,True,False,True,True,False,False,True,False,False,False,True,False,False,False,True,False,True,True,False,True,True,False,False
Yes,0,4,60.4,272.15,241.6,30.549999999999983,2.013333333333333,1.0,False,False,False,True,False,False,False,False,False,True,False,True,False,False,False,True,False,False,False,False,False,False,True,False,False,True
Yes,1,2,24.35,41.85,48.7,-6.850000000000001,0.8116666666666668,1.0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
No,0,22,93.2,2157.3,2050.4,106.90000000000008,3.106666666666667,0.0,True,False,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,True,False,False,True,False,False,True
No,0,66,85.9,5595.3,5669.400000000001,-74.10000000000036,2.8633333333333337,0.0,True,True,False,True,False,False,False,False,False,True,False,True,False,True,False,True,False,True,False,True,False,True,True,False,False,False
Yes,1,2,66.4,94.55,132.8,-38.250000000000014,2.2133333333333334,1.0,True,False,False,True,False,False,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False
Yes,0,2,55.1,113.35,110.2,3.1499999999999915,1.836666666666667,1.0,True,False,False,True,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True
Yes,0,1,80.25,80.25,80.25,0.0,2.675,1.0,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,True,False
No,0,71,82.0,5999.85,5822.0,177.85000000000036,2.7333333333333334,0.0,False,True,True,True,False,False,False,False,False,True,False,False,False,True,False,True,False,True,False,True,False,True,True,True,False,False
No,0,20,19.7,419.4,394.0,25.399999999999977,0.6566666666666666,0.0,True,False,False,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,True,False,False,True
No,0,66,49.4,3251.85,3260.4,-8.550000000000182,1.6466666666666667,0.0,False,True,True,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,True,True,False,False
Yes,0,34,87.45,2874.15,2973.3,-99.15000000000008,2.915,1.0,False,True,True,True,False,True,True,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False
No,0,47,66.05,3021.45,3104.35,-82.90000000000009,2.2016666666666667,0.0,False,True,False,True,False,False,False,False,False,True,False,False,False,True,False,False,False,True,False,False,True,False,True,True,False,False
,0,3,29.6,79.45,88.80000000000001,-9.350000000000009,0.9866666666666668,,True,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False
No,0,1,55.25,55.25,55.25,0.0,1.8416666666666663,0.0,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,True,False
Yes,0,69,103.95,7446.9,7172.55,274.34999999999945,3.4650000000000003,1.0,False,True,True,True,False,True,True,False,False,False,False,True,False,True,False,False,False,True,False,True,False,False,True,False,True,False
No,0,70,90.25,6385.95,6317.5,68.44999999999982,3.0083333333333333,0.0,False,False,False,True,False,True,True,False,False,False,False,True,False,True,False,True,False,False,False,False,True,False,True,False,False,False
No,0,17,20.15,353.65,342.54999999999995,11.100000000000025,0.6716666666666666,0.0,False,False,False,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,True
Yes,0,1,19.25,19.25,19.25,0.0,0.6416666666666667,1.0,True,False,True,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,False,True
No,0,46,24.9,1174.8,1145.4,29.40000000000009,0.83,0.0,True,True,True,True,False,True,False,True,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,False,True,False
No,0,41,111.15,4507.15,4557.150000000001,-50.00000000000091,3.705,0.0,True,False,True,True,False,False,True,False,False,True,False,True,False,True,False,True,False,True,False,True,False,True,True,False,True,False
Yes,0,54,100.1,5440.9,5405.4,35.5,3.3366666666666664,1.0,False,False,False,True,False,True,True,False,False,False,False,False,False,False,False,True,False,True,False,True,False,False,True,False,True,False
Yes,0,1,19.9,19.9,19.9,0.0,0.6633333333333333,1.0,True,True,True,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,False,True
No,0,8,54.75,438.05,438.0,0.0500000000000113,1.825,0.0,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,True,False,False
Yes,0,12,94.2,1046.1,1130.4,-84.30000000000018,3.14,1.0,False,False,False,True,False,True,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,True,False,True,False
No,0,33,20.15,682.15,664.9499999999999,17.200000000000045,0.6716666666666666,0.0,True,False,True,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,True
Yes,0,21,103.9,2254.2,2181.9,72.29999999999973,3.4633333333333334,1.0,False,True,False,True,False,True,True,False,False,True,False,False,False,True,False,False,False,True,False,True,False,False,True,False,True,False
Yes,0,12,84.5,916.9,1014.0,-97.10000000000002,2.816666666666667,1.0,False,True,True,True,False,True,True,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,True,False,True,False
No,0,1,44.0,44.0,44.0,0.0,1.4666666666666666,0.0,True,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
No,0,25,85.9,2199.05,2147.5,51.55000000000018,2.8633333333333337,0.0,True,True,True,True,False,False,True,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,True,False
No,0,33,74.75,2453.3,2466.75,-13.449999999999818,2.4916666666666667,0.0,True,True,True,True,False,False,False,False,False,True,False,False,False,True,False,False,False,True,False,True,True,False,False,True,False,False
No,0,11,70.5,829.3,775.5,53.79999999999996,2.35,0.0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,True,False,False,False,False,False,True
No,0,47,20.15,1046.2,947.05,99.15000000000008,0.6716666666666666,0.0,False,False,False,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,False,True
No,1,7,44.4,265.8,310.8,-45.0,1.48,0.0,True,False,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,False,False,True,False,False,True,False,True,False
No,0,49,30.2,1453.1,1479.8,-26.700000000000045,1.0066666666666666,0.0,True,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False
Yes,0,49,99.05,4853.75,4853.45,0.3000000000001819,3.3016666666666667,1.0,True,True,False,True,False,True,True,False,False,False,False,True,False,False,False,False,False,True,False,True,False,False,True,False,False,False
Yes,0,55,77.75,4458.15,4276.25,181.89999999999964,2.591666666666667,1.0,False,True,False,True,False,True,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,True,False
No,0,20,19.25,375.25,385.0,-9.75,0.6416666666666667,0.0,False,True,False,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,False,False
No,1,28,25.7,734.6,719.6,15.0,0.8566666666666667,0.0,False,True,False,True,False,True,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,False,True
Yes,1,1,69.75,69.75,69.75,0.0,2.325,1.0,True,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False
No,0,4,54.7,235.05,218.8,16.25,1.8233333333333333,0.0,False,True,False,True,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True
No,0,42,20.75,844.45,871.5,-27.049999999999955,0.6916666666666667,0.0,False,False,False,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,True,False,False,False
No,0,1,69.9,69.9,69.9,0.0,2.33,0.0,True,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False
No,0,4,56.4,234.85,225.6,9.25,1.88,0.0,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,True,False
No,0,41,20.45,775.6,838.4499999999999,-62.84999999999991,0.6816666666666666,0.0,False,False,False,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,True,False
No,0,13,19.95,257.0,259.35,-2.349999999999966,0.6649999999999999,0.0,True,False,False,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,True
No,0,50,24.95,1261.45,1247.5,13.950000000000044,0.8316666666666667,0.0,True,True,True,True,False,True,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,False,True
Yes,1,1,69.85,69.85,69.85,0.0,2.328333333333333,1.0,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False
Yes,0,1,45.3,45.3,45.3,0.0,1.51,1.0,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
No,1,66,104.9,6891.45,6923.400000000001,-31.950000000000728,3.496666666666667,0.0,False,True,True,True,False,True,True,False,False,False,False,True,False,True,False,False,False,True,False,True,True,False,True,False,True,False
No,0,10,24.8,223.9,248.0,-24.099999999999994,0.8266666666666667,0.0,True,False,True,True,False,True,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,True,False,False
Yes,1,2,79.2,172.85,158.4,14.449999999999989,2.64,1.0,False,True,False,True,False,True,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False
No,0,1,19.65,19.65,19.65,0.0,0.6549999999999999,0.0,True,True,True,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,True
No,0,2,20.35,35.1,40.7,-5.600000000000001,0.6783333333333333,0.0,False,False,False,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,True,False,False
Yes,1,1,75.3,75.3,75.3,0.0,2.51,1.0,False,False,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False
Yes,1,16,96.15,1529.2,1538.4,-9.200000000000044,3.205,1.0,False,False,False,True,False,True,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,True,False,True,False
No,0,27,80.65,2209.75,2177.55,32.19999999999982,2.688333333333333,0.0,True,True,True,True,False,False,True,False,False,True,False,True,False,False,False,False,False,False,False,False,True,False,True,True,False,False
No,0,58,20.3,1131.5,1177.4,-45.90000000000009,0.6766666666666666,0.0,True,False,False,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,True,False,False
Yes,1,3,94.6,279.55,283.79999999999995,-4.249999999999943,3.1533333333333333,1.0,True,True,False,True,False,True,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,True,False,True,False
No,0,8,65.45,554.45,523.6,30.850000000000023,2.181666666666666,0.0,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False,True,False,False,False,False,True,False,True,False
No,0,71,105.7,7472.15,7504.7,-32.55000000000018,3.523333333333333,0.0,True,True,False,True,False,True,True,False,False,False,False,True,False,True,False,False,False,True,False,True,True,False,True,False,False,False
Yes,0,9,85.35,754.65,768.15,-13.5,2.845,1.0,False,True,True,True,False,True,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False
Yes,1,28,101.3,2812.2,2836.4,-24.20000000000028,3.3766666666666665,1.0,False,True,False,True,False,True,True,False,False,False,False,False,False,False,False,True,False,True,False,True,False,False,True,True,False,False
Yes,0,3,75.15,216.75,225.45,-8.700000000000017,2.5050000000000003,1.0,False,True,False,True,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False
,0,72,104.9,7559.55,7552.8,6.75,3.496666666666667,,True,True,True,True,False,False,True,False,False,True,False,False,False,True,False,True,False,True,False,True,False,True,True,True,False,False
Yes,0,22,84.3,1855.65,1854.6,1.050000000000182,2.81,1.0,False,False,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,True,False,False,True
No,0,63,109.2,7049.75,6879.6,170.14999999999964,3.64,0.0,True,False,False,True,False,False,True,False,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False
No,0,34,56.95,1889.5,1936.3,-46.80000000000018,1.8983333333333328,0.0,True,False,False,True,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,True
